Tweets,AuthorID,label,data_type
"Come &amp; meet me @ the 1st Annual @kahlildukes Elite Bball Camp July 11-15th at Ethel Walker School in Simsbury, CT.

Skills training, strength &amp; conditioning, SAT Prep, NCAA clearinghouse info, financial literacy, special guests &amp; more.

Sign up now at https://t.co/Lp5iWfPSDt https://t.co/178urn6P07",244800486,12,train
FIGHT NIGHT! Who y’all got🤜🏽 #ufc276,244800486,12,train
"Congratulations to all the new Draftees! The real work starts now! 
@NBA @NBADraft",244800486,12,train
@kdeezy_ @MexikoPluggSSR @trollmanjj Sad man…. Never leaked a damn thing,244800486,12,train
@iamLiaa My brain is fried ! First time playing 😂,244800486,12,train
@notinbtnet Good looks fam! 😂🙏🏽🥺 https://t.co/uhELRGkHt9,244800486,12,train
Solve this😂😂 I got nothing https://t.co/IbIj0q4W37,244800486,12,train
"Why we do it! 
YouTube series coming soon
“Growing pains” https://t.co/l2LH2crE5W",244800486,12,train
"Having some fun  🏌🏽‍♂️
@RemyTraining23 https://t.co/8N7cxzmUaz",244800486,12,train
@Twannito7 Says the guy with another man that’s not him as his profile picture 😳😮‍💨 #makeitmakesense 😩,244800486,12,train
@LuneSanity Relax great value Damian Lillard …..,244800486,12,train
Real question… why hasn’t McGee been playing . High energy guy on your bench during a rough stretch could of used him way earlier 🤷🏽‍♂️,244800486,12,train
Spencer 👀👀👀 going crazy high key too! #MavsSuns  @NBAonTNT,244800486,12,train
"Luka WHAT THE ACTUALLY F**K! 
You are a bad man 
bad man my friend",244800486,12,train
What am I witnessing right now ….. this suns - mavs game 😳 @ESPNNBA,244800486,12,train
@I_love_TRSMIAMI @BrooklynNets Legendary 🙏🏽🏌🏽‍♂️🤍,244800486,12,val
@JalenRose you have the top 5 greatest barber ever! Ur line up never off point 😂😂🏌🏽‍♂️ @ESPNNBA,244800486,12,train
Made sure to get my @DinosChibi NFT before tonight's midnight snapshot!! Your boy is guaranteed for tons of future airdrops 😎 #NFTutility https://t.co/TA5t1KMxKh,244800486,12,val
Vote*,244800486,12,train
"@smart_MS3 for DPOTY! Got my voice! 
Bro is a menace on and off ball 😂😂 
@NBA",244800486,12,val
"“It’s time for spring cleaning , cleanse your mental and physical space of things, people and habits that no longer service you “",244800486,12,train
#NewProfilePic https://t.co/0rgLjxbdBf,244800486,12,train
@NetsDepiction Either SpongeBob or Patrick,244800486,12,train
"Weirdo vibes… I use to respect your page , but you are no longer credible . Trying to capitalize on false info …✌🏽 https://t.co/mPuYipZxQP",244800486,12,train
Y’all catch me at all my best moments I love it 🤍🤝😂 https://t.co/mYsKiWuSIc,244800486,12,train
“Don’t talk yourself out of your greatness. You can do it. You can make it happen. You can manifest all your dreams. Feed your faith often. Believe in yourself. Create the shift in your life through your mind and actions. All is possible for you.”,244800486,12,train
Big shot @SDinwiddie_25 !,244800486,12,train
"All Star halftime show going crazy!! 🔥🔥🔥🔥🔥
#ALLSTARWEEKEND @NBA",244800486,12,train
Excited to have partnered with the @_UnsignedArtist on an #NFT project called MetaWolves. The collection has #MetaWolves that look just like me. Lots of other celeb partners. Crazy road map and utility. Check out their discord right now #UnsignedArtistNFT https://t.co/wCWMmOrOof,244800486,12,train
Best super bowl halftime show ever? #PepsiHalftime @NFL,244800486,12,train
https://t.co/0nTEDIjN1y https://t.co/g5wDe5qha6,244800486,12,train
"@BrooklynNets @blakegriffin23 Alexa play : just a lil bit 
By: 50 cent @50cent ………",244800486,12,train
@NBCSBulls Score board of this game? What’s the season series right now between us? It’s called a hustle play doesn’t always go as planned but I’ll do it again if it to help my team win. 🤷🏽‍♂️ #76sers,244800486,12,val
Lmaooooo this is jokes😂 https://t.co/oBsMQG6hU7,244800486,12,val
@iAmSJ 🤍🤍👏🏽 https://t.co/5b3FbrU5nA,244800486,12,train
GREAT WIN BOYS! @sixers,244800486,12,train
"GEORGES MA F***ING NIANG!!!!  
@GeorgesNiang20 @sixers",244800486,12,train
🔓finally 🦍,244800486,12,train
Made my first NFT purchase today and it was only right to join my brothers in the pride🦁 #LazyLions  #ROAR  @LazyLionsNFT https://t.co/EaHprfPLrF,244800486,12,train
Great win fellas!! @sixers,244800486,12,train
YEAAAHHHH FURK,244800486,12,train
"@MKP_NFT @LazyLionsNFT Definitely would like some help, keys set up a call",244800486,12,train
@LazyLions_nft @carlosgil83 @TheHypeSection @LazyLionsNFT Joining today!,244800486,12,val
@DGreen_14 big shot sniper! 🔫,244800486,12,train
@MatisseThybulle 🔒enough said,244800486,12,val
@sdotcurry way to run the point !,244800486,12,train
@tobias31 hell of a game brother!,244800486,12,train
41/10/4/3/5 @JoelEmbiid 🥴🥴🥴🥴sheesh,244800486,12,train
Hell yeah fellas! Great win @sixers,244800486,12,train
JOEL EMBIDDDDDDDDDDDDD! @sixers,244800486,12,train
SETH CURRY !! You a bad man🔥🔥🔥🔥🔥🔥🔥 @sixers,244800486,12,train
"“Are you not ENTERTAINED….. isn’t this why you are here”

Great Team Win @sixers 🦍",244800486,12,train
@TheoBido @sixers 🤍,244800486,12,train
🙏🏽🤍🤍 love it haha tell carter I said hello!! https://t.co/gF4vwtXaNA,244800486,12,val
Bring it on!! Anytime anywhere 👀👀 https://t.co/j4ErujdnYv,244800486,12,train
🤍🤍🤍 https://t.co/M8mTr8xAQX,244800486,12,train
About last night🦍 @sixers https://t.co/iDrpXRiEjM,244800486,12,train
@OkamiReigi @sixers Love to see it!,244800486,12,train
"Amen @ariivory 🙏🏾 so much respect for the women who dedicate so much to the game every single day. As a father to a beautiful little girl, I’m proud that she has so many incredible female athletes, and more importantly individuals, to look up to #WNBA  #WNBATwitter https://t.co/IWnrWgk976",244800486,12,train
Ayyyy man that raiders game was nuts! 🔥🔥 @NFL,244800486,12,train
@DigitalMjg Lmaoooooooooooo word,244800486,12,val
😂😂😂 https://t.co/Vz3XffUytY,244800486,12,val
"NOT ALL HEROS WEAR CAPES 🤦🏽‍♂️🤦🏽‍♂️
A parents worst nightmare….. Feat my son &amp; I 😂😂

No one was harmed in this video https://t.co/POumiU9HGk",244800486,12,train
🙏🏽 https://t.co/MC6O1SFZFx,244800486,12,val
I don’t think y’all (Social media) understand. Once I become comfortable in my own skin….  I realized it’s okay to laugh at yourself ! You should try it 🤪,244800486,12,val
Great release bad angle ……😂 https://t.co/hacVnuDGh7,244800486,12,val
Catch me at #BreakawayMichigan on August 27th and 28th! Tix here 🦋🤍👇🏾 https://t.co/QFWSI68CCG,244800486,12,train
Did y’all know @BreakawayFest #Michigan is next month!? Get your tix now: https://t.co/wVVTI9lJa4 #BreakawayMichigan #August27 #August28,244800486,12,train
SO many dope experiences that I can’t wait to share with you guys 🦋🤍👉🏾 https://t.co/ngA8iGHpxY https://t.co/eg4C367d4N,244800486,12,train
WE’RE LIVE! @rariblecom 🦋🤍 https://t.co/gdHxL1Ix8f https://t.co/8Zv2VlDzg7,244800486,12,train
Speedy recovery Šarić🙏🏽,244800486,12,train
@Khris22m 🙏🏽,244800486,12,val
@Khris22m deserves more recognition..,244800486,12,train
"While the ball is still rolling………..

SUNS IN 4.",244800486,12,train
"“Kareem Abdul-Drummond.”

MERCH COMING SOON!!! https://t.co/8C7Egk6xUG",244800486,12,val
"😂😂😂 I love the internet 

Thank you for keeping me entertained this afternoon 🙏🏽😂",244800486,12,train
I got you bro🙏🏽😂 https://t.co/H6nJ3ZpwZd,244800486,12,train
“Kareem Abdul-Drummond.”,244800486,12,train
@BrowSZN Guess we will find out the 9th right 👀,244800486,12,train
@RealSkipBayless 🙌🏽😂,244800486,12,train
"While I have your attention ☺️
 NFT DROPS JULY 9TH!
CLICK THE LINK IN MY BIO",244800486,12,train
New NFT’s you guys are gonna love 🤯🤍 and I’m doing a 1 of 1 fan experience with one of you guys!!! DROPPING 7/9 ➡️ https://t.co/ngA8iGHpxY @rariblecom,244800486,12,train
#LETHERRACE,244800486,12,val
"9 days and counting…… 🦋🤍 #NFT #NFTRelease @rariblecom @excelsm  
https://t.co/ngA8iGHpxY",244800486,12,val
NFT collection dropping 7/9…. Don’t miss out! @rariblecom #NFT #NFTCollection #Rarible #MNGCollections 👉🏼 https://t.co/ngA8iGHpxY https://t.co/uSUWP7ZxEp,244800486,12,train
"Lol
Remember kids 
“Control what you can control and let the rest take care of itself”🙏🏽",244800486,12,train
@willyhg94 congrats on a hell of a year! Keep going bro🙏🏽 https://t.co/6HDLV54gcB,244800486,12,train
Business trip 📲 https://t.co/y60LfkLWli,244800486,12,val
Big week ahead 😤💪🏾🟣🟡 #LakerNation stand up https://t.co/4VmDil42K5,244800486,12,train
"“Three things will last forever— faith, hope, and love— and the greatest of these is love”🤍",244800486,12,train
"“Love does no wrong to others , so love fulfills the requirements of GOD’S law”",244800486,12,train
Justice ✊🏻✊🏼✊🏽✊🏾✊🏿,244800486,12,val
Thank you 🙏🏽🤍 https://t.co/XbeSay4BGY,244800486,12,train
RIP Legend 🙏🏾🤍🦋 https://t.co/7azH6xHq1M,244800486,12,val
“Stop thinking so much and live in the moment”,244800486,12,train
"😂😂 serious question with a lot of mixed opinions..... if you’re over 25, should you compete in an Easter egg hunt 🥚?",244800486,12,val
Well I lost a toe nail 🙄🙄😂 but still felt incredible wearing the purple and gold!! Be back soon 💜💛 @Lakers,244800486,12,train
@BlazePizza @jamesaguilarjr 👀I am hungry ... what’s the word https://t.co/Sg13ZOBbS9,244800486,12,train
My guy🙏🏽reunited https://t.co/7WDDJTyKVs,244800486,12,train
Back to work. 💜💛 https://t.co/aFUKp84D2O,244800486,12,val
@DrewGooden Thank you brother!✊🏽🙏🏽,244800486,12,val
Thank you Cleveland 🦋🤍 https://t.co/r5nvfFbQAD,244800486,12,train
😂😂😂 https://t.co/hQnkIosoua,244800486,12,train
@HeatcheckTimes @cavs @TheAthletic Lol yeah right,244800486,12,train
@ChickenBoyGOAT Lmaoooo yoooo nah!! Spot on my friend spot on 😂😂😂😂,244800486,12,train
Unacceptable @NCAA @marchmadness ! Ladies you deserve so much better .... smh,244800486,12,train
Stay Ready... https://t.co/GlIXb3Oxts,244800486,12,train
HELL YEAH ⁦@LamarStevens11⁩ !!!!  https://t.co/dyZrO7sJhT,244800486,12,train
Back on the west coast #gameday 🖤 https://t.co/e7GHwvId3Y,244800486,12,val
Congrats to the 🐐🐐🐐 !!! @TomBrady 💍💍💍💍💍💍💍,244800486,12,train
Who y’all got tonight...... 👀👀🏈🏈,244800486,12,train
Get your votes in before the big game tonight 🏈🗳🔥🦋🏀 https://t.co/bM8uf4ZAT4 https://t.co/xe8tHY8BHb,244800486,12,train
Which was your favorite from this season!? Don’t forget to get your #NBAAllStar votes in!! https://t.co/bM8uf4ZAT4 https://t.co/dhX8ndRQjg,244800486,12,train
Off to the moon we go 👽 https://t.co/lWgb4YH4lB,244800486,12,train
Oops 😳🙈 follow me on tik tok: https://t.co/AOq3rgkOQR @cavs #bodytobody 😭 https://t.co/f6wY8Yzu8E,244800486,12,train
You know I got you my guy! https://t.co/Eg93ZfGqFi,244800486,12,train
@CJMcCollum https://t.co/tf70IFpFPY,244800486,12,train
@Middletownpress https://t.co/GWbpoq9Cgp,244800486,12,train
@Middletownpress Glad they got there safely 🤍,244800486,12,val
@Middletownpress Don’t be afraid to use my name lol,244800486,12,train
@newsyCaitlin @NBCConnecticut @NBA @OperationWarm Yes it was!,244800486,12,val
🖤🐍🙏🏾 @excelsm https://t.co/xO5btH5D8c,244800486,12,train
The game will never be the same.... RIP 🐐🖤🐍 https://t.co/T4AISokWaB,244800486,12,train
Gameday mood 🦋🤍 https://t.co/5zC9tMwC7A,244800486,12,train
#NewProfilePic https://t.co/QuPIhpwdFK,244800486,12,train
WOW! What a fight!!!!! Hell of a take down to a choke hold #UFC257,244800486,12,val
#UFC257 these fights so far have been crazy👀👀👀,244800486,12,train
"This fight is crazy! @ufc 
#UFCFightIsland 
  If you aren’t watching you need to tune in now!!",244800486,12,train
RIP Hank Aaron 🙌🏾🖤 one of the best to ever do it!! ⚾️,244800486,12,train
S/o to Bernie for hanging tight through 2 OT’s #dedication https://t.co/072HdazRUi,244800486,12,train
Gameday mood! 🦋🦋🦋🦋 https://t.co/np298cytIJ,244800486,12,train
🤫🤫🤞🏾🤞🏾 @Larrydn22 @cavs https://t.co/XlFz2Ay8bP,244800486,12,train
A live look at the NBA right now.... https://t.co/kdYIJqY2TC,244800486,12,train
Lmaoooooo I’m weak 😂😂 https://t.co/ka6HHe6Ttv,244800486,12,train
"Congratulations! Wait till the end to find out who won our $5,000 scholarship 🦋🤍 @sportshi #sportshi #welcome2021 https://t.co/clribFQTHe",244800486,12,val
gameday 😈😈 follow me on tiktok: https://t.co/HLp3E9fDr9 https://t.co/SjPTwhbZte,244800486,12,train
💪🏾💪🏾💪🏾💪🏾🐶🐶🐶🤎🧡🤎 LETS GO https://t.co/yumfmBdol2,244800486,12,train
✊🏽just trying to be like you bro https://t.co/aWtQzH10QL,244800486,12,train
"“Positivity is a choice. When we have it, we can see potential where others see wreckage, change where others insist on stagnation, and love where others only see difference”",244800486,12,train
"“Aim for success, not perfection. Never give up your right to be wrong, because then you will lose the ability to learn new things and move forward with your life.""",244800486,12,train
“May you prevail this week. May you receive more energy to live your purpose and shine brighter than ever before.”,244800486,12,train
“Imagine your life the way you want it to be.”,244800486,12,train
"“Don’t let fear hold you back: fear of what people are going to think. If they’re not for you, then you don’t need them. Your destiny is not dependent on everyone being for you.”",244800486,12,train
Gameday 🏀🏀🏀🏀 @cavs https://t.co/JXExNIMwK3,244800486,12,val
THATS WHAT WE DO @Browns 😈😈🐶🐶🔥🔥🔥🔥🔥🔥,244800486,12,train
GAMEDAY !! Let’s finish 2020 with a bang 🦋🤍,244800486,12,train
HUGE shout out to @BeckyHammon for making history last night and breaking down another barrier 👏🏾👏🏾🦋🤍,244800486,12,train
"If you can’t beat fear ...

JUST
DO 
IT
SCARED🦋",244800486,12,val
Big win last night... back at it today ⚒🔥🔒,244800486,12,train
Great team win!! 1-0 @cavs https://t.co/mcZBtoGs3M,244800486,12,train
#OPENINGNIGHT 😈🔥🔒🏀🦍 @cavs https://t.co/qhJVsk1BMc,244800486,12,train
"From my roots in Middletown, CT to the Rocket Mortgage Field House, I’m honored to feel warmth, confidence and hope anywhere I go. That’s why I’m giving back #Morethanacoat with @OperationWarm and donating 800 brand-new coats to kids in need, so each kid can stay warm this winter https://t.co/iVXo29zUyU",244800486,12,train
Big stop @Browns ‼️‼️,244800486,12,train
GAMEDAY 🗣🗣 @cavs,244800486,12,train
Oh yeah @Lj_era8 ! You definitely something special sir! Hell of a play ! BUT @Browns GOT THIS WIN!,244800486,12,train
@bakermayfield you are a bad man✊🏽,244800486,12,train
Another great W tonight!! 🦋🤍,244800486,12,train
Nice kickoff to preseason!! 🔥🔒😈🦍 #1-0,244800486,12,train
@isaacokoro303 you cold blooded 💫 that’s my rook! Great win @cavs,244800486,12,train
Ha lmaooooo😂 https://t.co/kkAD9D4Dsw,244800486,12,train
Best caption on my Instagram gets a follow back! 🏀🦋🤍,244800486,12,train
Media day is always fun 😅😅,244800486,12,train
Right back to work 🏀🔥 #day3 @cavs https://t.co/NlS6DW8f0l,244800486,12,train
Great hearing my dude @KembaWalker relive his championship moment with @UConnMBB! His step-back is unreal... the guy is always prepared 😤 @PlayersTribune @NationalGuard https://t.co/PMt1ozxM1c,244800486,12,train
It’s only the beginning! Love y’all 🦋🤍 #DRUMMXND on all platforms https://t.co/5rcG4uDBX8,244800486,12,val
It’s December 1st.... aka we’re hooping this month!! 😈😈😈🏀🏀🏀,244800486,12,train
Click here to see how I spent my thanksgiving 👉🏾 https://t.co/jvrLEJahRT 🦋🤍 #ThroughMyLens,244800486,12,train
Happy thanksgiving everyone! ❤️🦃,244800486,12,val
CLEVELAND! 🤎🧡 thanks to everyone who helped make yesterday special 🦃🦃 https://t.co/Xkr6C5YQwt,244800486,12,train
Thanks to everyone who came out today!! ❤️🦃,244800486,12,val
Today at noon! 🦃 https://t.co/e4hUMfQVeb,244800486,12,train
🚨CLEVELAND!!🚨 this MONDAY &amp; TUESDAY! Come say hey! 🦃🦋🤍 https://t.co/VDCTzBpUvl,244800486,12,train
31 days... ⚡️🏀,244800486,12,train
"Hell yeah @JahlilOkafor 
Pistons got a real one! 🙏🏽 https://t.co/aOMI6uMEXN",244800486,12,train
Got a DOPE surprise yesterday 🦋🤍 thanks @johnnyhaiki 🙌🙏 https://t.co/Rwcnc09Esz,244800486,12,train
LETS GO @vernoncarey22 🥺🙌🏽 https://t.co/4JeKza50rC,244800486,12,train
"Welcome to the family @isaacokoro303 🙏🏽
@cavs 
#NBA #NBAdraft2020 #nbadraft",244800486,12,train
"As expected! Congrats bro @MELOD1P 
#NBA #NBAdraft2020 #nbadraft",244800486,12,train
👀👀👀,244800486,12,val
"Who is going 3rd👀👀 
#NBA #NBADRAFT",244800486,12,train
"No surprise! Congrats @theantman05 🙌🏽 
#NBA #NBADRAFT",244800486,12,train
"LIVE ON @TWITCH NOW!! 
@ Andredrummondd0 https://t.co/L3Y5xTWa34",244800486,12,train
@DrStevePerry Definitely! Send those!,244800486,12,train
More YouTube content coming soon! Catch up here: https://t.co/n5mXbN2fpV,244800486,12,train
