Unnamed: 0,Tweets,AuthorID
3298,another step,2279776304
4105,mbappe weal wadrid common w biggest club world,416814339
1125,randy,35936474
3996,putting 2018 behind like ...,50811932
2336,enhorabuena rudolfffoo,460116210
2284,hala madrid,460116210
4305,theres still time change mind lol,416814339
5694,yes sir,811761399647059968
5072,season 8: part 3 healthy plot twist,368148234
4287,bruh,416814339
1292,u add legacy today u,35936474
6281,best caption instagram gets follow back,244800486
4052,omggggggggg,416814339
3394,win team,2279776304
2801,greatest ever,448562247
922,dame l l duncan official video via,267425142
4967,hold wait nvm,116485600
6005,always seems impossible done,244800486
522,important listen things entirety react quote,267425142
3511,lil miscommunication got w though,50811932
690,mcdaniel highs takwain montgomery epitome show work hard kind takwain earned 3.95 gpa playing point guard mcdaniels hoops team takwain pleasure class leader school community,267425142
3720,way possible beating team softball today,50811932
5264,yet another teammate cant guard lol,368148234
6803,lmao,289760136
4802,fournier mind,116485600
1490,every win counts boy,35936474
1422,poddin,35936474
47,klay,23083404
6802,lets getttt im tuned go time bears,289760136
4032,heck premier league title race fear wont close next year haaland,416814339
1016,damn miss talking shit joel montrez,35936474
4779,love,116485600
3923,wow paris,50811932
3782,happy easter,50811932
1638,long drive contest gotta love tahoe,42562446
1302,keep dreaming robin lmao,35936474
4763,aye man b still owe 35k fined bullied,116485600
352,fans let match start land omw,23083404
5286,cmon yall know answer,368148234
3865,chicago wutup meet adidas store water tower place right,50811932
4271,lmao miss,416814339
598,respect name colorway,267425142
138,r p tony man great ref greater dude loved ran court warmups would game night smile laugh missed tremendously sport,23083404
3102,abu dhabi thank great week basketball culture,2279776304
924,updated playlist visuals album whats favorite video far song drop video next,267425142
3488,walking bucket,2279776304
4879,dunk contest gp,116485600
6505,hook shot 3 ball,289760136
1909,loving book glad know rest world loves pumped naacp lit award nomination gotta get everyone's hands,42562446
739,rest assured,267425142
2381,man,460116210
4440,u,416814339
4663,evolution javale mcgee rolls gets called charge next two plays short roll hits floater control next play kicks corner short roll swing crowder 3,116485600
3982,hoops food good,50811932
6758,appreciate guy,289760136
6569,already know,289760136
4845,chopped big bro draymond show lock tomorrow,116485600
5916,game day let's gooooooo,811761399647059968
3139,great win,2279776304
2391,congrats,460116210
3761,got 24 hours using today,50811932
6495,someone shows ... believe,244800486
440,can't wait train summer let's go,23083404
166,play insane wow,23083404
1080,case u missed weeks etcs,35936474
1690,richfresh got right last night styled sherri mcmullen pleasure showcase amazing work,42562446
1238,today,35936474
6086,dwag,244800486
4710,go watch basketball intelligence currently pending,116485600
5253,yall getting mad said top 5 kept 3 standard digital assets relax birth new asset class still love link cel amongst others flow might even biggest holding saying something entire company built hbar lol,368148234
6940,idc yall say yall feel star well deserved earned,289760136
4863,big fella moving well,116485600
3198,think model,2279776304
2481,mucho animo volveras mas fuerte,460116210
5643,thanks bro,811761399647059968
4613,hahahaha appreciate bro,116485600
2703,appreciate fans 0,448562247
6016,12 kill victory,244800486
5239,misunderstood context thought reference paying vs nba shutting already gave ruling wouldnt make sense get lawsuit prove point discrimination main goal playoffs jersey patch,368148234
4378,build new one,416814339
3591,houston u h backpack give away pull 3204 cullen blvd houston tx 77204,50811932
6143,either spongebob patrick,244800486
2355,kp,460116210
6272,roots middletown ct rocket mortgage field house im honored feel warmth confidence hope anywhere go thats im giving back donating 800 brand-new coats kids need kid stay warm winter,244800486
2068,respeto,460116210
3189,back-to-back,2279776304
3662,introducing defy first signature fragrance kobe designed 1st signature fragrance victory i'm honored keep legacy going one's everyone chasing dream defying odds one's bean,50811932
726,problem ppl building likability lol,267425142
6965,keep going dawgggg,289760136
704,good brother,267425142
2198,incoming legs dunk,460116210
745,game never stops high school wrapping aau co-founded give young athletes access pro-level comfort protection essential todays year-round athlete lock travel season,267425142
6958,get man right earned,289760136
3271,maverick's diaper mission,2279776304
660,damn,267425142
6606,lets gooooo,289760136
6485,whos better receiver,244800486
2872,stl vs atl,448562247
2802,sheesh,448562247
1992,congrats rex god good,42562446
4795,sometimes wonder whos representing guys two year 2 way 2nd round picks started back getting guaranteed deals year.thanks richie p wow interesting business,116485600
122,need rest can't sleep,23083404
753,play win thats helping millions get game,267425142
892,lol maaaaaan,267425142
2087,thank everything,460116210
2241,cant wait casa de papel 2 days,460116210
6078,lets summer dying come back,244800486
4178,wild times,416814339
6766,definitely need,289760136
5065,week still getting started,368148234
1416,didnt see im sure trash segment u could nickys job,35936474
4229,vamos flamengo,416814339
4109,wish could trade cards fifa,416814339
4098,real question takes pens penaldo penandes im half united fan btw cuz boy pp,416814339
4086,elevate game pre-registering 22 get player card game launches,416814339
1615,incredible day friends town,42562446
3590,cant wait yall try cab rich smooth full bodied dropping birthday august 26th,50811932
554,today last chance get bundle deal buy two packs save spend 75 get free pair move premium socks,267425142
3512,know got yo back like chiro-practic,50811932
609,kambosos gone retire fought way harder respect got beat worse,267425142
5732,hits 1000 likes,811761399647059968
1902,facts,42562446
6425,tries flex gf,244800486
5045,dont aim happy aim lift worthwhile burden service others dallas texas,368148234
405,mood,23083404
6381,wanna keep projects ive got going life click link bio,244800486
3766,day,50811932
6925,gotta love,289760136
144,jason guys always kill man see blumhouse come across screen wife know poppin,23083404
3564,know im late congrats making play offs go crazy,50811932
1405,top 10 lists disrespect beauty game ima stop feel like best fluctuates many talented players produce hall fame level every night exhausting figuring,35936474
2052,great night everybody specially guy,460116210
6562,mannnn hoopin,289760136
2658,check em,448562247
3207,road trip fam,2279776304
2217,facundo campazzo,460116210
6649,people saying anything,289760136
5031,im qb2,368148234
2311,chance people dont know hard play handball,460116210
6254,lmaoooooo im weak,244800486
5278,take social media tho,368148234
938,new video duncan drops thursday night 9 pt via,267425142
5735,post shirt get 2500 likes,811761399647059968
3621,make time get keep hustlin,50811932
4869,73 points thats fine,116485600
1710,25 em first many,42562446
5190,boom,368148234
4507,asking much,116485600
5622,almost time year 2 party nba arena near let's gooooooo walk door,811761399647059968
5038,lmao,368148234
4846,bo professional bucket getter jack shouldve never used brilliance make possible yall create narratives,116485600
2021,twitter q tomorrow let,460116210
6932,progress lowkey,289760136
4537,wow justin jefferson,116485600
1963,ok nate ... come man,42562446
210,young process put work see results put work,23083404
455,heard one damn good podcast may jump sometime soon,23083404
5016,face said yall wouldnt win 5 row dallas texas,368148234
2941,best father,448562247
5427,gbg got phenom sports performance,368148234
4508,wow patty mahomes,116485600
3969,part lets get,50811932
904,dame l l ones feat blxst tree thomas via,267425142
4767,manaa tap,116485600
6241,yes,244800486
189,7-0 o-h ..,23083404
5843,gameday,811761399647059968
3265,believe kid told try dunking oreos milk ... mannnnn game changer,2279776304
335,seems early lets see happens 2 came play sure,23083404
5010,peers,368148234
2532,always us never,448562247
4552,yoooo symba got anthem soon come every real playa gone feel,116485600
5860,yes sir another win book,811761399647059968
6808,fight going wow,289760136
4133,well guess didnt watch game yesterday value goes beyond stats tobias dominating consistent season team seed east,416814339
1511,appreciate esports experience curry cup,42562446
4848,im actually talking going work asking body believe actually body live daily mind blowing huh,116485600
4798,question tristan deal paid money announce team hes going carlisle blew money got fined less,116485600
